HitX;HitY;HitZ;Px;Py;Pz;Rx;Ry;Rz;Rw;Time
0;0;0;-0,5560815;1,08;11,99047;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,960283
0;0;0;-0,5571664;1,08;12,01636;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,968659
0;0;0;-0,5597942;1,08;12,07906;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,973891
0;0;0;-0,5614356;1,08;12,11822;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,977322
0;0;0;-0,5625117;1,08;12,14389;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,98501
0;0;0;-0,5649238;1,08;12,20144;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,990551
0;0;0;-0,566662;1,08;12,24292;-0,02355472;-0,02093672;-0,0004934038;0,9995032;9,994357
0;0;0;-0,567856;1,08;12,2714;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,00191
0;0;0;-0,5702258;1,08;12,32794;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,01657
0;0;0;-0,5748244;1,08;12,43766;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,02348
0;0;0;-0,5769925;1,08;12,48939;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,02767
0;0;0;-0,5783064;1,08;12,52074;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,03526
0;0;0;-0,5806888;1,08;12,57758;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,04296
0;0;0;-0,5831046;1,08;12,63522;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,04969
0;0;0;-0,5852152;1,08;12,68558;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,05578
0;0;0;-0,5871254;1,08;12,73116;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,05927
0;0;0;-0,5882207;1,08;12,75729;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,06379
0;0;0;-0,5896373;1,08;12,79109;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,07033
0;0;0;-0,5916889;1,08;12,84004;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,07488
0;0;0;-0,5931171;1,08;12,87411;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,08001
0;0;0;-0,5947269;1,08;12,91252;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,08759
0;0;0;-0,5971054;1,08;12,96927;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,09246
0;0;0;-0,598633;1,08;13,00572;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,09962
0;0;0;-0,6008796;1,08;13,05932;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,10498
0;0;0;-0,6025599;1,08;13,09941;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,10873
0;0;0;-0,6037374;1,08;13,1275;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,11426
0;0;0;-0,6054708;1,08;13,16886;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,12259
0;0;0;-0,6080853;1,08;13,23124;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,12639
0;0;0;-0,6092767;1,08;13,25967;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,13238
0;0;0;-0,6111547;1,08;13,30447;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,13912
0;0;0;-0,6132705;1,08;13,35495;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,14268
0;0;0;-0,6143865;1,08;13,38158;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,15127
0;0;0;-0,6170825;1,08;13,44591;-0,02355472;-0,02093672;-0,0004934038;0,9995032;10,15781
